cod_departamento;departamento;cod_municipio;municipio;cod_centro_poblado;centro_poblado;tipo_centro_poblado;Longitud;Latitud
70;SUCRE;70215;COROZAL;70215018;LAS PEÑAS;CP;-75,27313;9,226881
70;SUCRE;70215;COROZAL;70215019;CALLE NUEVA;CP;-75,301172;9,182911
70;SUCRE;70215;COROZAL;70215021;LAS BRUJAS;CP;-75,279105;9,339557
70;SUCRE;70215;COROZAL;70215022;VILLA NUEVA;CP;-75,211253;9,185696
70;SUCRE;70215;COROZAL;70215023;MILAN;CP;-75,337567;9,203185
70;SUCRE;70215;COROZAL;70215024;PALMA SOLA;CP;-75,235534;9,198324
70;SUCRE;70215;COROZAL;70215025;LAS PALMAS;CP;-75,335294;9,269198
70;SUCRE;70215;COROZAL;70215026;HATO VIEJO;CP;-75,220052;9,202672
70;SUCRE;70221;COVEÑAS;70221000;COVEÑAS;CM;-75,691867;9,402463
70;SUCRE;70221;COVEÑAS;70221001;BOCA DE LA CIÉNAGA;CP;-75,614491;9,454608
70;SUCRE;70221;COVEÑAS;70221002;EL REPARO;CP;-75,682678;9,367707
70;SUCRE;70221;COVEÑAS;70221004;PUNTA SECA;CP;-75,681364;9,380804
70;SUCRE;70221;COVEÑAS;70221005;EL MAMEY;CP;-75,683349;9,356266
70;SUCRE;70221;COVEÑAS;70221006;BELLAVISTA;CP;-75,694672;9,374816
70;SUCRE;70230;CHALÁN;70230000;CHALÁN;CM;-75,312697;9,545352
70;SUCRE;70230;CHALÁN;70230001;LA CEIBA;CP;-75,303156;9,573855
70;SUCRE;70230;CHALÁN;70230003;NUEVO MANZANARES;CP;-75,315791;9,531717
70;SUCRE;70230;CHALÁN;70230004;DESBARRANCADO;CP;-75,306699;9,500543
70;SUCRE;70230;CHALÁN;70230006;MONTEBELLO;CP;-75,314717;9,510168
70;SUCRE;70233;EL ROBLE;70233000;EL ROBLE;CM;-75,198831;9,099532
70;SUCRE;70233;EL ROBLE;70233001;CALLEJÓN;CP;-75,075852;9,048466
70;SUCRE;70233;EL ROBLE;70233002;CAYO DE PALMA;CP;-75,14351;9,143423
70;SUCRE;70233;EL ROBLE;70233003;CORNETA;CP;-75,270061;9,135927
70;SUCRE;70233;EL ROBLE;70233004;EL SITIO;CP;-75,086456;9,097681
70;SUCRE;70233;EL ROBLE;70233005;LAS TABLITAS;CP;-75,175426;9,015367
70;SUCRE;70233;EL ROBLE;70233006;PALMITAL;CP;-75,074131;9,023155
70;SUCRE;70233;EL ROBLE;70233007;PATILLAL;CP;-75,081571;9,076142
70;SUCRE;70233;EL ROBLE;70233008;GRILLO ALEGRE;CP;-75,086262;9,036011
70;SUCRE;70233;EL ROBLE;70233009;RANCHO DE LA CRUZ;CP;-75,102115;9,101293
70;SUCRE;70233;EL ROBLE;70233010;SAN FRANCISCO;CP;-75,153636;9,149917
70;SUCRE;70233;EL ROBLE;70233011;SANTA ROSA;CP;-75,123579;9,056435
70;SUCRE;70233;EL ROBLE;70233012;TIERRA SANTA;CP;-75,052377;9,066031
70;SUCRE;70233;EL ROBLE;70233013;VILLAVICENCIO;CP;-75,119252;9,09841
70;SUCRE;70235;GALERAS;70235000;GALERAS;CM;-75,048576;9,159583
70;SUCRE;70235;GALERAS;70235001;BARAYA;CP;-74,98423;9,074641
70;SUCRE;70235;GALERAS;70235002;SAN ANDRÉS DE PALOMO;CP;-75,002693;9,11356
70;SUCRE;70235;GALERAS;70235003;SAN JOSÉ DE RIVERA;CP;-74,894077;9,126506
70;SUCRE;70235;GALERAS;70235007;PUEBLO NUEVO II;CP;-74,877899;9,108821
70;SUCRE;70235;GALERAS;70235009;PUEBLO NUEVO I (JUNÍN);CP;-74,950739;9,104522
70;SUCRE;70235;GALERAS;70235011;PUERTO FRANCO;CP;-74,878686;9,100849
70;SUCRE;70235;GALERAS;70235012;ABRE EL OJO;CP;-74,939947;9,152867
70;SUCRE;70235;GALERAS;70235013;MATA DE GUASIMO;CP;-74,956389;9,166641
70;SUCRE;70265;GUARANDA;70265000;GUARANDA;CM;-74,538345;8,464847
70;SUCRE;70265;GUARANDA;70265002;DIAZGRANADOS;CP;-74,707387;8,306013
70;SUCRE;70265;GUARANDA;70265004;GAVALDA;CP;-74,779737;8,351824
70;SUCRE;70265;GUARANDA;70265006;LA CONCORDIA;CP;-74,73552;8,334353
70;SUCRE;70265;GUARANDA;70265008;PALMARITICO;CP;-74,599224;8,475734
70;SUCRE;70265;GUARANDA;70265009;PUERTO LÓPEZ;CP;-74,616899;8,409006
70;SUCRE;70265;GUARANDA;70265010;LA CEJA;CP;-74,645207;8,439061
70;SUCRE;70265;GUARANDA;70265011;LAS PAVAS;CP;-74,573647;8,470467
70;SUCRE;70265;GUARANDA;70265012;NUEVA ESPERANZA;CP;-74,805178;8,393819
70;SUCRE;70265;GUARANDA;70265013;TIERRA SANTA;CP;-74,630865;8,4635
70;SUCRE;70400;LA UNIÓN;70400000;LA UNIÓN;CM;-75,276056;8,853975
70;SUCRE;70400;LA UNIÓN;70400001;CAYO DELGADO;CP;-75,274913;8,802112
70;SUCRE;70400;LA UNIÓN;70400002;PAJARITO;CP;-75,349179;8,789837
70;SUCRE;70400;LA UNIÓN;70400004;LAS PALMITAS;CP;-75,33291;8,841216
70;SUCRE;70400;LA UNIÓN;70400005;SABANETA;CP;-75,262916;8,777056
70;SUCRE;70400;LA UNIÓN;70400006;BOCA NEGRA;CP;-75,268484;8,754251
70;SUCRE;70400;LA UNIÓN;70400007;CONGUITOS;CP;-75,269961;8,790176
70;SUCRE;70400;LA UNIÓN;70400008;LA GLORIA;CP;-75,259501;8,84733
70;SUCRE;70400;LA UNIÓN;70400009;VILLA FÁTIMA;CP;-75,283307;8,756373
70;SUCRE;70400;LA UNIÓN;70400010;LA CONCEPCION;CP;-75,212493;8,893007
70;SUCRE;70418;LOS PALMITOS;70418000;LOS PALMITOS;CM;-75,268716;9,380269
70;SUCRE;70418;LOS PALMITOS;70418001;EL COLEY;CP;-75,279115;9,355295
70;SUCRE;70418;LOS PALMITOS;70418002;EL PIÑAL;CP;-75,214;9,463809
70;SUCRE;70418;LOS PALMITOS;70418003;PALMAS DE VINO;CP;-75,169069;9,407746
70;SUCRE;70418;LOS PALMITOS;70418004;SABANAS DE BELTRÁN;CP;-75,115682;9,419659
70;SUCRE;70418;LOS PALMITOS;70418005;SABANAS DE PEDRO;CP;-75,208164;9,360479
70;SUCRE;70418;LOS PALMITOS;70418006;EL HATILLO;CP;-75,163911;9,428398
70;SUCRE;70418;LOS PALMITOS;70418010;CHARCON;CP;-75,145396;9,408505
70;SUCRE;70418;LOS PALMITOS;70418011;PALMITO;CP;-75,155347;9,448949
70;SUCRE;70418;LOS PALMITOS;70418012;SAN JAIME;CP;-75,142509;9,440386
70;SUCRE;70429;MAJAGUAL;70429000;MAJAGUAL;CM;-74,628077;8,541163
70;SUCRE;70429;MAJAGUAL;70429002;EL NARANJO;CP;-74,765401;8,603368
70;SUCRE;70429;MAJAGUAL;70429005;LA SIERPE;CP;-74,869636;8,473593
70;SUCRE;70429;MAJAGUAL;70429006;LAS PALMITAS;CP;-74,715892;8,472283
70;SUCRE;70429;MAJAGUAL;70429008;PIZA;CP;-74,70539;8,665707
70;SUCRE;70429;MAJAGUAL;70429009;PUEBLONUEVO;CP;-74,626579;8,60225
70;SUCRE;70429;MAJAGUAL;70429010;SAN ROQUE;CP;-74,6534;8,522168
70;SUCRE;70429;MAJAGUAL;70429011;SANTANDER;CP;-74,631978;8,625447
70;SUCRE;70429;MAJAGUAL;70429013;ZAPATA;CP;-74,694672;8,599851
70;SUCRE;70429;MAJAGUAL;70429014;SINCELEJITO;CP;-74,826532;8,431987
70;SUCRE;70429;MAJAGUAL;70429016;LEÓN BLANCO;CP;-74,693471;8,644291
70;SUCRE;70429;MAJAGUAL;70429023;LOS PATOS;CP;-74,701392;8,416776
70;SUCRE;70429;MAJAGUAL;70429025;PALMARITO;CP;-74,724546;8,715075
70;SUCRE;70429;MAJAGUAL;70429026;BOCA DE LAS MUJERES;CP;-74,853639;8,423393
70;SUCRE;70429;MAJAGUAL;70429027;EL INDIO NUEVO;CP;-74,844658;8,473589
70;SUCRE;70429;MAJAGUAL;70429028;EL PALOMAR;CP;-74,573141;8,527956
70;SUCRE;70429;MAJAGUAL;70429029;RIO FRIO;CP;-74,681515;8,438542
70;SUCRE;70429;MAJAGUAL;70429031;CORONCORO;CP;-74,592546;8,611843
70;SUCRE;70473;MORROA;70473000;MORROA;CM;-75,305949;9,331395
70;SUCRE;70473;MORROA;70473002;EL RINCÓN;CP;-75,275544;9,362726
70;SUCRE;70473;MORROA;70473003;EL YESO;CP;-75,362354;9,402055
70;SUCRE;70473;MORROA;70473004;LAS FLORES;CP;-75,336979;9,329393
70;SUCRE;70473;MORROA;70473005;SABANETA;CP;-75,303644;9,452562
70;SUCRE;70473;MORROA;70473006;TUMBATORO;CP;-75,367052;9,374122
70;SUCRE;70473;MORROA;70473009;SABANAS DE CALI;CP;-75,286984;9,350569
70;SUCRE;70473;MORROA;70473011;BREMEN;CP;-75,343629;9,314876
70;SUCRE;70473;MORROA;70473012;EL RECREO;CP;-75,3514;9,319618
70;SUCRE;70473;MORROA;70473013;EL TOLIMA;CP;-75,377887;9,394662
70;SUCRE;70473;MORROA;70473014;LA VICTORIA;CP;-75,364531;9,352859
70;SUCRE;70473;MORROA;70473015;PICHILIN;CP;-75,327193;9,455831
70;SUCRE;70508;OVEJAS;70508000;OVEJAS;CM;-75,229037;9,527176
70;SUCRE;70508;OVEJAS;70508001;ALMAGRA;CP;-75,272628;9,553753
70;SUCRE;70508;OVEJAS;70508002;CANUTAL;CP;-75,066453;9,485836
70;SUCRE;70508;OVEJAS;70508003;CANUTALITO;CP;-75,039062;9,497968
70;SUCRE;70508;OVEJAS;70508004;CHENGUE;CP;-75,300429;9,65176
70;SUCRE;70508;OVEJAS;70508005;DAMASCO;CP;-75,190597;9,583542
70;SUCRE;70508;OVEJAS;70508006;DON GABRIEL;CP;-75,293051;9,623491
70;SUCRE;70508;OVEJAS;70508007;EL FLORAL;CP;-75,178249;9,535183
70;SUCRE;70508;OVEJAS;70508009;FLOR DEL MONTE;CP;-75,144847;9,50077
70;SUCRE;70508;OVEJAS;70508011;LA PEÑA;CP;-75,185483;9,521971
70;SUCRE;70508;OVEJAS;70508012;OSOS;CP;-75,16937;9,574198
70;SUCRE;70508;OVEJAS;70508013;PIJIGUAY;CP;-75,247263;9,609128
70;SUCRE;70508;OVEJAS;70508014;SAN RAFAEL;CP;-75,171411;9,484524
70;SUCRE;70508;OVEJAS;70508015;SALITRAL;CP;-75,283767;9,648189
70;SUCRE;70508;OVEJAS;70508018;SAN RAFAEL ALTO;CP;-75,171644;9,489928
70;SUCRE;70508;OVEJAS;70508026;PEDREGAL;CP;-75,206928;9,571646
70;SUCRE;70508;OVEJAS;70508027;SAN FRANCISCO;CP;-75,162127;9,590599
70;SUCRE;70508;OVEJAS;70508031;ZAPATO # 2 PIJIGUAY;CP;-75,257285;9,592337
70;SUCRE;70508;OVEJAS;70508033;BUENOS AIRES;CP;-75,2939;9,597356
70;SUCRE;70508;OVEJAS;70508034;ALEMANIA;CP;-75,284089;9,521015
70;SUCRE;70523;PALMITO;70523000;PALMITO;CM;-75,541264;9,333157
70;SUCRE;70523;PALMITO;70523001;ALGODONCILLO;CP;-75,548196;9,267794
70;SUCRE;70523;PALMITO;70523003;GUAMI;CP;-75,533512;9,299299
70;SUCRE;70523;PALMITO;70523006;CHUMPUNDÚN;CP;-75,530319;9,277132
70;SUCRE;70523;PALMITO;70523007;EL MARTILLO;CP;-75,546141;9,263226
70;SUCRE;70523;PALMITO;70523008;EL PALMAR BRILLANTE;CP;-75,585059;9,289733
70;SUCRE;70523;PALMITO;70523010;LOS CASTILLOS;CP;-75,528485;9,266416
70;SUCRE;70523;PALMITO;70523011;MEDIA SOMBRA;CP;-75,533473;9,288332
70;SUCRE;70523;PALMITO;70523012;PUEBLECITO;CP;-75,552705;9,286195
70;SUCRE;70523;PALMITO;70523013;PUEBLO NUEVO;CP;-75,511348;9,265195
70;SUCRE;70523;PALMITO;70523014;SAN MIGUEL;CP;-75,54835;9,302631
70;SUCRE;70523;PALMITO;70523017;LA GRANVIA;CP;-75,547111;9,274681
70;SUCRE;70523;PALMITO;70523018;LOS OLIVOS;CP;-75,525506;9,275904
70;SUCRE;70523;PALMITO;70523019;SAN MARTÍN;CP;-75,547244;9,286273
70;SUCRE;70523;PALMITO;70523020;LAS HUERTAS;CP;-75,498212;9,288247
70;SUCRE;70670;SAMPUÉS;70670000;SAMPUÉS;CM;-75,380119;9,183271
70;SUCRE;70670;SAMPUÉS;70670001;BOSSA NAVARRO;CP;-75,446982;9,238855
70;SUCRE;70670;SAMPUÉS;70670002;CEJA DEL MANGO;CP;-75,248302;9,075528
70;SUCRE;70670;SAMPUÉS;70670003;ESCOBAR ABAJO;CP;-75,442734;9,168699
70;SUCRE;70670;SAMPUÉS;70670004;ESCOBAR ARRIBA;CP;-75,448621;9,196244
70;SUCRE;70670;SAMPUÉS;70670007;MATEO PÉREZ;CP;-75,385136;9,21453
70;SUCRE;70670;SAMPUÉS;70670008;SANTA INÉS DE PALITO;CP;-75,308002;9,16742
70;SUCRE;70670;SAMPUÉS;70670009;PIEDRAS BLANCAS;CP;-75,390339;9,162718
70;SUCRE;70670;SAMPUÉS;70670010;SABANALARGA;CP;-75,330972;9,161639
70;SUCRE;70670;SAMPUÉS;70670011;SAN LUIS;CP;-75,288543;9,11553
70;SUCRE;70670;SAMPUÉS;70670012;SEGOVIA;CP;-75,373228;9,235346
70;SUCRE;70670;SAMPUÉS;70670013;ACHIOTE ARRIBA;CP;-75,398207;9,170066
70;SUCRE;70670;SAMPUÉS;70670018;MATA DE CAÑA;CP;-75,406806;9,220277
70;SUCRE;70670;SAMPUÉS;70670023;ACHIOTE ABAJO;CP;-75,415742;9,160866
70;SUCRE;70670;SAMPUÉS;70670024;SANTA TERESA;CP;-75,427048;9,156009
70;SUCRE;70678;SAN BENITO ABAD;70678000;SAN BENITO ABAD;CM;-75,031089;8,930108
70;SUCRE;70678;SAN BENITO ABAD;70678002;CUIVA;CP;-74,972718;8,668723
70;SUCRE;70678;SAN BENITO ABAD;70678003;JEGUA;CP;-74,968049;8,90571
70;SUCRE;70678;SAN BENITO ABAD;70678004;LA CEIBA;CP;-74,983984;8,932935
70;SUCRE;70678;SAN BENITO ABAD;70678007;PUNTA DE BLANCO;CP;-74,889985;9,078512
70;SUCRE;70678;SAN BENITO ABAD;70678009;SAN ROQUE;CP;-75,022028;8,983003
70;SUCRE;70678;SAN BENITO ABAD;70678010;SANTIAGO APOSTOL;CP;-74,927685;9,006753
70;SUCRE;70678;SAN BENITO ABAD;70678011;DOÑA ANA;CP;-74,870513;9,094038
70;SUCRE;70678;SAN BENITO ABAD;70678012;GUAYABAL;CP;-75,002236;8,778314
70;SUCRE;70678;SAN BENITO ABAD;70678013;EL LIMÓN;CP;-75,027556;8,80243
70;SUCRE;70678;SAN BENITO ABAD;70678015;LA VENTURA;CP;-75,050834;9,021661
70;SUCRE;70678;SAN BENITO ABAD;70678019;HONDURAS;CP;-75,136068;8,988281
70;SUCRE;70678;SAN BENITO ABAD;70678020;PUNTA NUEVA;CP;-74,885494;9,096705
70;SUCRE;70678;SAN BENITO ABAD;70678025;CISPATACA;CP;-75,104322;8,880049
70;SUCRE;70678;SAN BENITO ABAD;70678026;SAN ISIDRO;CP;-75,148509;8,992814
70;SUCRE;70678;SAN BENITO ABAD;70678027;VILLA NUEVA;CP;-75,071852;8,851634
70;SUCRE;70678;SAN BENITO ABAD;70678028;CORRAL VIEJO - LOS ANGELES;CP;-75,108589;8,97439
70;SUCRE;70678;SAN BENITO ABAD;70678032;LA MOLINA;CP;-75,056349;8,876557
70;SUCRE;70678;SAN BENITO ABAD;70678033;LAS CHISPAS;CP;-74,948448;8,559998
70;SUCRE;70678;SAN BENITO ABAD;70678034;RANCHO LA TÍA;CP;-75,080045;8,962791
70;SUCRE;70678;SAN BENITO ABAD;70678035;CALLE NUEVA;CP;-75,011071;8,64879
70;SUCRE;70678;SAN BENITO ABAD;70678036;EMPRESA COLOMBIA;CP;-75,052747;9,000743
70;SUCRE;70678;SAN BENITO ABAD;70678037;LA PLAZA;CP;-74,929381;8,547357
70;SUCRE;70678;SAN BENITO ABAD;70678038;LAS POZAS;CP;-74,978963;8,629109
70;SUCRE;70678;SAN BENITO ABAD;70678039;REMOLINO;CP;-74,87012;8,502209
70;SUCRE;70702;SAN JUAN DE BETULIA;70702000;BETULIA;CM;-75,243565;9,273066
70;SUCRE;70702;SAN JUAN DE BETULIA;70702001;ALBANIA;CP;-75,224992;9,237265
70;SUCRE;70702;SAN JUAN DE BETULIA;70702004;SABANETA;CP;-75,197493;9,28572
70;SUCRE;70702;SAN JUAN DE BETULIA;70702005;VILLA LÓPEZ;CP;-75,22844;9,303069
70;SUCRE;70702;SAN JUAN DE BETULIA;70702006;LAS CRUCES;CP;-75,225172;9,277641
70;SUCRE;70702;SAN JUAN DE BETULIA;70702007;LOMA ALTA;CP;-75,262578;9,249032
70;SUCRE;70702;SAN JUAN DE BETULIA;70702008;SANTO TOMÁS;CP;-75,209278;9,358127
70;SUCRE;70702;SAN JUAN DE BETULIA;70702009;EL SOCORRO;CP;-75,208645;9,261491
70;SUCRE;70702;SAN JUAN DE BETULIA;70702010;GARRAPATERO;CP;-75,249172;9,240821
70;SUCRE;70702;SAN JUAN DE BETULIA;70702011;LOMA DEL LATIGO;CP;-75,229444;9,219179
70;SUCRE;70708;SAN MARCOS;70708000;SAN MARCOS;CM;-75,132078;8,664585
70;SUCRE;70708;SAN MARCOS;70708001;BELÉN;CP;-75,12746;8,70085
70;SUCRE;70708;SAN MARCOS;70708002;BUENAVISTA;CP;-75,254756;8,681567
70;SUCRE;70708;SAN MARCOS;70708003;CANDELARIA;CP;-75,208484;8,665102
70;SUCRE;70708;SAN MARCOS;70708004;CAÑO PRIETO;CP;-75,316266;8,574847
70;SUCRE;70708;SAN MARCOS;70708005;CUENCA;CP;-75,25109;8,523066
70;SUCRE;70708;SAN MARCOS;70708006;EL LIMÓN;CP;-75,213062;8,630378
70;SUCRE;70708;SAN MARCOS;70708007;EL TABLÓN;CP;-75,32439;8,657188
70;SUCRE;70708;SAN MARCOS;70708009;LAS FLORES;CP;-75,201438;8,532251
70;SUCRE;70708;SAN MARCOS;70708010;MONTEGRANDE;CP;-75,237962;8,686413
70;SUCRE;70708;SAN MARCOS;70708011;PALO ALTO;CP;-75,13762;8,700544
70;SUCRE;70708;SAN MARCOS;70708012;EL PITAL;CP;-75,165146;8,576161
70;SUCRE;70708;SAN MARCOS;70708013;SANTA INÉS;CP;-75,2211;8,710713
70;SUCRE;70708;SAN MARCOS;70708014;LA QUEBRADA;CP;-75,319963;8,595097
70;SUCRE;70708;SAN MARCOS;70708015;EL LLANO;CP;-75,231607;8,642074
70;SUCRE;70708;SAN MARCOS;70708017;NEIVA;CP;-75,318904;8,69777
70;SUCRE;70708;SAN MARCOS;70708018;BUENOS AIRES;CP;-75,313475;8,617261
70;SUCRE;70708;SAN MARCOS;70708020;CASTILLERA;CP;-75,336312;8,696262
70;SUCRE;70708;SAN MARCOS;70708021;CAYO DE LA CRUZ;CP;-75,174068;8,697969
70;SUCRE;70708;SAN MARCOS;70708024;EL OASIS;CP;-75,137724;8,693631
70;SUCRE;70708;SAN MARCOS;70708025;LA COSTERA;CP;-75,245953;8,518299
70;SUCRE;70708;SAN MARCOS;70708027;RINCÓN GUERRANO;CP;-75,262675;8,722174
70;SUCRE;70708;SAN MARCOS;70708028;SAN FELIPE;CP;-75,232893;8,717678
70;SUCRE;70708;SAN MARCOS;70708029;SEHEBE;CP;-75,052768;8,465484
70;SUCRE;70708;SAN MARCOS;70708030;CAIMITICO;CP;-75,179883;8,718628
70;SUCRE;70708;SAN MARCOS;70708031;CAÑO CARATE;CP;-75,138947;8,573846
70;SUCRE;70708;SAN MARCOS;70708032;CEJA LARGA;CP;-75,144676;8,59375
70;SUCRE;70708;SAN MARCOS;70708033;EL REPARO;CP;-75,139651;8,582006
70;SUCRE;70708;SAN MARCOS;70708034;MEDIA TAPA;CP;-75,211971;8,546
70;SUCRE;70708;SAN MARCOS;70708035;NUEVA ESPERANZA;CP;-75,234042;8,680077
70;SUCRE;70708;SAN MARCOS;70708036;PAJONAL;CP;-75,218273;8,551406
70;SUCRE;70713;SAN ONOFRE;70713000;SAN ONOFRE;CM;-75,522398;9,736955
70;SUCRE;70713;SAN ONOFRE;70713001;AGUACATE;CP;-75,398943;9,632776
70;SUCRE;70713;SAN ONOFRE;70713002;BERLÍN;CP;-75,525968;9,676853
70;SUCRE;70713;SAN ONOFRE;70713003;BERRUGAS;CP;-75,614492;9,69834
70;SUCRE;70713;SAN ONOFRE;70713005;LABARCÉS;CP;-75,541441;9,984317
70;SUCRE;70713;SAN ONOFRE;70713006;LIBERTAD;CP;-75,573399;9,897193
70;SUCRE;70713;SAN ONOFRE;70713007;PAJONAL;CP;-75,479241;9,83846
70;SUCRE;70713;SAN ONOFRE;70713008;PALO ALTO;CP;-75,430575;9,825109
70;SUCRE;70713;SAN ONOFRE;70713009;PLANPAREJO;CP;-75,539814;9,831267
70;SUCRE;70713;SAN ONOFRE;70713010;RINCÓN DEL MAR;CP;-75,639514;9,763544
70;SUCRE;70713;SAN ONOFRE;70713011;SABANAS DE MUCACAL;CP;-75,426351;9,885062
70;SUCRE;70713;SAN ONOFRE;70713012;SAN ANTONIO;CP;-75,514511;10,013891
70;SUCRE;70713;SAN ONOFRE;70713014;HIGUERÓN;CP;-75,587425;9,788294
70;SUCRE;70713;SAN ONOFRE;70713015;EL CHICHO;CP;-75,47536;9,674211
70;SUCRE;70713;SAN ONOFRE;70713016;BARRANCAS;CP;-75,537906;9,907386
70;SUCRE;70713;SAN ONOFRE;70713017;CERRO DE LAS CASAS;CP;-75,50767;9,876151
70;SUCRE;70713;SAN ONOFRE;70713018;PAJONALITO;CP;-75,39328;9,691985
70;SUCRE;70713;SAN ONOFRE;70713019;EL PUEBLITO;CP;-75,455206;9,640697
70;SUCRE;70713;SAN ONOFRE;70713020;AGUAS NEGRAS;CP;-75,490327;9,691541
70;SUCRE;70713;SAN ONOFRE;70713021;PALACIOS;CP;-75,498217;9,923204
70;SUCRE;70713;SAN ONOFRE;70713022;BOCACERRADA;CP;-75,571327;10,059337
70;SUCRE;70713;SAN ONOFRE;70713023;PALMIRA;CP;-75,417841;9,712956
70;SUCRE;70713;SAN ONOFRE;70713024;ALTOS DE JULIO;CP;-75,620451;9,825631
70;SUCRE;70713;SAN ONOFRE;70713025;ARROYO SECO;CP;-75,580018;9,880166
70;SUCRE;70713;SAN ONOFRE;70713026;LAS BRISAS;CP;-75,594851;9,834921
70;SUCRE;70713;SAN ONOFRE;70713027;PISISI;CP;-75,534994;9,890317
70;SUCRE;70713;SAN ONOFRE;70713028;SABANAS DE RINCÓN;CP;-75,62589;9,745821
70;SUCRE;70713;SAN ONOFRE;70713029;SABANETICA;CP;-75,595134;9,907895
70;SUCRE;70713;SAN ONOFRE;70713030;BUENAVENTURA;CP;-75,496915;9,86146
70;SUCRE;70713;SAN ONOFRE;70713031;EL CAMPAMENTO;CP;-75,459121;9,819239
70;SUCRE;70713;SAN ONOFRE;70713032;EMBOCADA H PAJONAL;CP;-75,47069;9,819537
70;SUCRE;70717;SAN PEDRO;70717000;SAN PEDRO;CM;-75,063652;9,396284
70;SUCRE;70717;SAN PEDRO;70717001;SAN MATEO;CP;-75,032021;9,34794
70;SUCRE;70717;SAN PEDRO;70717002;ROVIRA;CP;-75,07212;9,346565
70;SUCRE;70717;SAN PEDRO;70717003;NUMANCIA;CP;-74,963104;9,363916
70;SUCRE;70717;SAN PEDRO;70717004;EL BAJO DE LA ALEGRÍA;CP;-75,098474;9,413448
70;SUCRE;70717;SAN PEDRO;70717006;CALABOZO;CP;-75,102244;9,3868
70;SUCRE;70717;SAN PEDRO;70717007;EL CARMEN;CP;-74,981132;9,3768
70;SUCRE;70717;SAN PEDRO;70717008;LOS CHIJETES;CP;-75,076983;9,401773
70;SUCRE;70717;SAN PEDRO;70717009;MANIZALES;CP;-75,102735;9,366706
70;SUCRE;70717;SAN PEDRO;70717011;SAN FRANCISCO;CP;-75,110077;9,387973
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742000;SINCÉ;CM;-75,145995;9,244307
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742002;BAZÁN;CP;-75,109815;9,331427
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742004;COCOROTE;CP;-75,008933;9,219178
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742005;GRANADA;CP;-75,049218;9,316913
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742008;LOS LIMONES;CP;-75,196616;9,189794
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742010;VALENCIA;CP;-75,113582;9,134698
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742011;VÉLEZ;CP;-75,09334;9,107007
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742013;LA VIVIENDA;CP;-74,999405;9,234158
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742014;PERENDENGUE;CP;-75,107615;9,372588
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742015;GALÁPAGO;CP;-75,091217;9,31412
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742016;MORALITO;CP;-75,132673;9,391787
70;SUCRE;70742;SAN LUIS DE SINCÉ;70742017;PORVENIR;CP;-75,124069;9,391684
70;SUCRE;70771;SUCRE;70771000;SUCRE;CM;-74,723175;8,811737
70;SUCRE;70771;SUCRE;70771001;ARBOLEDA;CP;-74,626716;8,81517
70;SUCRE;70771;SUCRE;70771005;CAMPO ALEGRE;CP;-74,711109;8,922927
70;SUCRE;70771;SUCRE;70771006;CÓRDOBA;CP;-74,615938;8,801217
70;SUCRE;70771;SUCRE;70771008;EL CONGRESO;CP;-74,765802;8,947
70;SUCRE;70771;SUCRE;70771012;LA VENTURA;CP;-74,757325;8,753754
70;SUCRE;70771;SUCRE;70771013;MONTERÍA;CP;-74,864508;8,787664
70;SUCRE;70771;SUCRE;70771015;NARANJAL;CP;-74,637105;8,821647
70;SUCRE;70771;SUCRE;70771016;NARIÑO;CP;-74,666029;8,828066
70;SUCRE;70771;SUCRE;70771017;OREJERO;CP;-74,712776;8,979007
70;SUCRE;70771;SUCRE;70771018;SAN LUIS;CP;-74,707274;8,880947
70;SUCRE;70771;SUCRE;70771019;TRAVESÍA;CP;-74,612262;8,770929
70;SUCRE;70771;SUCRE;70771020;HATO NUEVO;CP;-74,756567;8,791971
70;SUCRE;70771;SUCRE;70771021;PAMPANILLA;CP;-74,68668;8,843929
70;SUCRE;70771;SUCRE;70771024;LA PALMA;CP;-74,778942;8,694922
70;SUCRE;70771;SUCRE;70771027;SAN MATEO;CP;-74,70995;8,903842
70;SUCRE;70771;SUCRE;70771053;TOTUMAL;CP;-74,736113;8,741237
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820000;SANTIAGO DE TOLÚ;CM;-75,581284;9,525454
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820003;NUEVA ERA;CP;-75,516906;9,490959
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820007;PITA EN MEDIO;CP;-75,49547;9,647651
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820008;PUERTO VIEJO;CP;-75,584512;9,451092
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820010;PITA ABAJO;CP;-75,51292;9,630011
70;SUCRE;70820;SANTIAGO DE TOLÚ;70820013;SANTA LUCÍA;CP;-75,531061;9,471713
